campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched	creative_id	bid_amount	bill_event	optimization_goal	daily_budget	age_min	age_max	gender	custom_audience_id	custom_audience_name	interest_id	interest_name	relevance_score
23842573359820240	EliAds_ID_0526_M	23842583126540240	ID_MF_20170623_1950_AB_Oi_CIM_syasus_1	23842583126550240	20170623_asus_1	0.39				29			29	15									1008	0.386905	958	14	0.027857	1.388889	14	0.027857	1.461378	0	0	2017-06-27	2017-06-27	00:28:12	420	356											23842583127290240	0	IMPRESSIONS	APP_INSTALLS	1500	13	45						4
23842573359820240	EliAds_ID_0526_M	23842582707410240	ID_M_20170622_1954_MB_Oi_CIM_msamsung_Orange	23842582707540240	20170622_Orange	0.01																	119	0.084034	99	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:28:13	67	56											23842583025400240	75	IMPRESSIONS	APP_INSTALLS	1500	13	50						
23842573359820240	EliAds_ID_0526_M	23842582707180240	ID_M_20170622_1954_MB_Oi_CIM_msamsung_map	23842582707280240	20170622_map	0.58				10			10	1									721	0.804438	670	9	0.064444	1.248266	9	0.064444	1.343284	0	1	2017-06-27	2017-06-27	00:28:14	7	4											23842582707190240	75	IMPRESSIONS	APP_INSTALLS	1500	13	50						7
23842573359820240	EliAds_ID_0526_M	23842582706720240	ID_M_20170622_1954_MB_Oi_CIM_msamsung_Live1	23842582706820240	20170622_Live1	0																	3	0	3	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:28:16	2	2											23842582706730240	75	IMPRESSIONS	APP_INSTALLS	1500	13	50						
23842573359820240	EliAds_ID_0526_M	23842582706500240	ID_M_20170622_1954_MB_Oi_CIM_msamsung_Friends	23842582706600240	20170622_Friends	0.01																	9	1.111111	9	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:28:18	0	0											23842582706510240	75	IMPRESSIONS	APP_INSTALLS	1500	13	50						
23842573359820240	EliAds_ID_0526_M	23842583078550240	ID_MF_20170623_1540_MB_Oi_CIM_msamsung_phone	23842583078700240	20170623_phone	0				1			1										5	0	4	1	0	20	1	0	25	0	0	2017-06-27	2017-06-27	00:28:19	4	4											23842583087720240	72	IMPRESSIONS	APP_INSTALLS	1500	13	50						
23842573359820240	EliAds_ID_0526_M	23842583077290240	ID_MF_170623_1550_MB_Oi_CIM_interest_game_V	23842583077310240	20170623_gameV	0.04				2			2			2							48	0.833333	48	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:28:19	25	25	0.04	1	1	1	1	1	1				23842583081350240	80	IMPRESSIONS	APP_INSTALLS	4500	15	40				6003070856229;6003102728434;6003158198275	"Games;Casual game;Mobile game"	
23842573359820240	EliAds_ID_0526_M	23842583079900240	ID_MF_20170623_1542_AB_Oi_CIM_sysamsung_3blue	23842583080010240	20170623_3blue	0.08				1			1	1									110	0.727273	103	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:28:20	19	19											23842583079920240	0	IMPRESSIONS	APP_INSTALLS	1500	13	45						
23842573359820240	EliAds_ID_0526_M	23842583079440240	ID_MF_20170623_1542_AB_Oi_CIM_sysamsung_1	23842583079550240	20170623_1	0.28				10			10	9									610	0.459016	598	1	0.28	0.163934	1	0.28	0.167224	0	0	2017-06-27	2017-06-27	00:28:22	351	347											23842583079460240	0	IMPRESSIONS	APP_INSTALLS	1500	13	45						4
23842573359820240	EliAds_ID_0526_M	23842583079050240	ID_MF_20170623_1540_MB_Oi_CIM_msamsung_street	23842583079160240	20170623_street	0.01				1			1	1									91	0.10989	91	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:28:23	51	51											23842583079070240	72	IMPRESSIONS	APP_INSTALLS	1500	13	50						
23842573359820240	EliAds_ID_0526_M	23842583078200240	ID_MF_20170623_1539_MB_Oi_CIM_msamsung_Mermaid	23842583078420240	20170623_Mermaid	0.03																	181	0.165746	173	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:28:24	60	59											23842583078330240	72	IMPRESSIONS	APP_INSTALLS	1500	13	50						
23842573359820240	EliAds_ID_0526_M	23842582709080240	ID_M_20170622_2000_AB_Oi_CIM_sysamsung_locationwhite	23842582709430240	20170622_locationwhite	0.82				54			54	27									3354	0.244484	3256	27	0.03037	0.805009	27	0.03037	0.829238	1	10	2017-06-27	2017-06-27	00:28:26	2085	2056											23842582709330240	0	IMPRESSIONS	APP_INSTALLS	5500	13	45						4
23842573359820240	EliAds_ID_0526_M	23842579874620240	ID_M_170613_1150_BphoneLive_MB_Oi_Ci	23842579874630240	20170613_BPhoneLive	0																	90	0	89	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:28:27	66	66											23842579878030240	70	APP_INSTALLS	APP_INSTALLS	10000	13	40	1					
23842573359820240	EliAds_ID_0526_M	23842581794860240	ID_M_20170620_1659_MB_Oi_CIM_video1_1	23842581794970240	20170620_video1_1	0.02				1			1	1									62	0.322581	60	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:28:34	45	43											23842581794870240	60	IMPRESSIONS	APP_INSTALLS	2500	13	45						
23842577135540240	EliAds_ID_0604_M	23842577156440240	ID_M_170604_1500_MB_Oi_CI_OP_7.1	23842577156450240	image10	0																	22	0	22	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:28:41	11	11											23842578449530240	55	APP_INSTALLS	APP_INSTALLS	40000	40	65	1					
23842577135540240	EliAds_ID_0604_M	23842577156440240	ID_M_170604_1500_MB_Oi_CI_OP_7.1	23842577156430240	image10	0.77	2	4	4	19			18	6			2	2	2	0.385	0.1925	0.1925	1738	0.443038	1738	12	0.064167	0.690449	12	0.064167	0.690449	11	6	2017-06-27	2017-06-27	00:28:42	605	601											23842578449520240	55	APP_INSTALLS	APP_INSTALLS	40000	40	65	1					7
23842577135540240	EliAds_ID_0604_M	23842577156440240	ID_M_170604_1500_MB_Oi_CI_OP_7.1	23842577156420240	0604_NImage1	0				3			3	1									235	0	232	2	0	0.851064	2	0	0.862069	1	1	2017-06-27	2017-06-27	00:28:44	100	99											23842577156900240	55	APP_INSTALLS	APP_INSTALLS	40000	40	65	1					
23842577135540240	EliAds_ID_0604_M	23842577135420240	ID_M_170604_1500_MB_Oi_CI_OP_5.0	23842577135450240	image10	0	1	2	2	2			2				1	1	1	0	0	0	114	0	114	2	0	1.754386	2	0	1.754386	2	1	2017-06-27	2017-06-27	00:28:45	56	56											23842578449920240	55	APP_INSTALLS	APP_INSTALLS	40000	40	65	1					
23842572361070240	EliAds_ID_0524_M	23842576949440240	ID_M_170603_1530_InsOD_AB_Oi_CIM	23842576949480240	Image10	0.86	1	1	1	38			38	20			1	1	1	0.86	0.86	0.86	1780	0.483146	1780	18	0.047778	1.011236	18	0.047778	1.011236	3	7	2017-06-27	2017-06-27	00:29:02	1070	1065											23842578449030240	0	IMPRESSIONS	APP_INSTALLS	3500	13	45	1			6003076125715;6003193814766;6003198851865;6003260652542;6003303524460;6003527958598	"Love & Romance;Match.com;Dating;Sexual attraction;Online dating service;Romance (love)"	7
