campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched	bid_amount	bill_event	optimization_goal	daily_budget	age_min	age_max	gender	custom_audience_id	custom_audience_name	interest_id	interest_name
23842573359820240	EliAds_ID_0526_M	23842583126540240	ID_MF_20170623_1950_AB_Oi_CIM_syasus_1			12.06	10	15	15	523			523	248			10	9	9	1.206	0.804	0.804	29550	0.408122	26612	275	0.043855	0.930626	272	0.044338	1.022095	11	41	2017-06-28	2017-06-28	00:00:19	14276	13982											0	IMPRESSIONS	APP_INSTALLS	1500	13	45					
23842573359820240	EliAds_ID_0526_M	23842583079900240	ID_MF_20170623_1542_AB_Oi_CIM_sysamsung_3blue			4.66	4	8	8	83			83	14			4	4	4	1.165	0.5825	0.5825	3863	1.206316	3199	69	0.067536	1.786177	68	0.068529	2.125664	1	1	2017-06-28	2017-06-28	00:00:21	350	347											0	IMPRESSIONS	APP_INSTALLS	1500	13	45					
23842573359820240	EliAds_ID_0526_M	23842583079440240	ID_MF_20170623_1542_AB_Oi_CIM_sysamsung_1			14.65	28	39	38	743			739	404			28	28	27	0.523214	0.375641	0.385526	38414	0.381371	36191	335	0.043731	0.872078	330	0.044394	0.911829	59	96	2017-06-28	2017-06-28	00:00:22	23729	23355											0	IMPRESSIONS	APP_INSTALLS	1500	13	45					
23842573359820240	EliAds_ID_0526_M	23842583079050240	ID_MF_20170623_1540_MB_Oi_CIM_msamsung_street			9.02	13	18	18	415	1		415	195			13	12	12	0.693846	0.501111	0.501111	22408	0.402535	20394	219	0.041187	0.97733	213	0.042347	1.044425	18	40	2017-06-28	2017-06-28	00:00:23	10096	9813											72	IMPRESSIONS	APP_INSTALLS	1500	13	50					
23842573359820240	EliAds_ID_0526_M	23842583078820240	ID_MF_20170623_1540_MB_Oi_CIM_msamsung_Positioning			0.08				2			2	2									189	0.42328	186	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:00:23	107	107											72	IMPRESSIONS	APP_INSTALLS	1500	13	50					
23842573359820240	EliAds_ID_0526_M	23842583078550240	ID_MF_20170623_1540_MB_Oi_CIM_msamsung_phone			0.05				28			28	23									399	0.125313	380	5	0.01	1.253133	5	0.01	1.315789	2	1	2017-06-28	2017-06-28	00:00:23	246	246											72	IMPRESSIONS	APP_INSTALLS	1500	13	50					
23842573359820240	EliAds_ID_0526_M	23842583078200240	ID_MF_20170623_1539_MB_Oi_CIM_msamsung_Mermaid			0.35				84			84	67									2860	0.122378	2761	17	0.020588	0.594406	16	0.021875	0.5795	1	5	2017-06-28	2017-06-28	00:00:24	1769	1750											72	IMPRESSIONS	APP_INSTALLS	1500	13	50					
23842573359820240	EliAds_ID_0526_M	23842583077980240	ID_MF_20170623_1539_MB_Oi_CIM_msamsung_map			0.45	1	2	2	114			113	93			1	1	1	0.45	0.225	0.225	3716	0.121098	3642	20	0.0225	0.538213	20	0.0225	0.549149	0	4	2017-06-28	2017-06-28	00:00:24	2668	2629											72	IMPRESSIONS	APP_INSTALLS	1500	13	50					
23842573359820240	EliAds_ID_0526_M	23842583077290240	ID_MF_170623_1550_MB_Oi_CIM_interest_game_V			1.3	1	2	2	92			92	10		80	1	1	1	1.3	0.65	0.65	2118	0.613787	2100	2	0.65	0.094429	2	0.65	0.095238	2	0	2017-06-28	2017-06-28	00:00:25	1041	1033	0.065	20	8	29	15	11	10	9			80	IMPRESSIONS	APP_INSTALLS	4500	15	40				6003070856229;6003102728434;6003158198275	"Games;Casual game;Mobile game"
23842573359820240	EliAds_ID_0526_M	23842582709080240	ID_M_20170622_2000_AB_Oi_CIM_sysamsung_locationwhite			32.52	41	68	64	1570			1563	876			41	43	40	0.793171	0.478235	0.508125	112882	0.288088	110733	687	0.047336	0.6086	685	0.047474	0.618605	126	253	2017-06-28	2017-06-28	00:00:26	74412	74412											0	IMPRESSIONS	APP_INSTALLS	5500	13	45					
23842573359820240	EliAds_ID_0526_M	23842582707410240	ID_M_20170622_1954_MB_Oi_CIM_msamsung_Orange			0.09				30			30	25									950	0.094737	916	5	0.018	0.526316	5	0.018	0.545852	0	0	2017-06-28	2017-06-28	00:00:27	584	571											75	IMPRESSIONS	APP_INSTALLS	1500	13	50					
23842573359820240	EliAds_ID_0526_M	23842582707180240	ID_M_20170622_1954_MB_Oi_CIM_msamsung_map			10.39	12	16	16	297			297	3			12	10	10	0.865833	0.649375	0.649375	22859	0.454526	16406	294	0.03534	1.286146	285	0.036456	1.737169	0	1	2017-06-28	2017-06-28	00:00:28	128	128											75	IMPRESSIONS	APP_INSTALLS	1500	13	50					
23842573359820240	EliAds_ID_0526_M	23842582706950240	ID_M_20170622_1954_MB_Oi_CIM_msamsung_Live2			0.12				2			2	2									266	0.451128	247	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:00:28	56	56											75	IMPRESSIONS	APP_INSTALLS	1500	13	50					
